"Date","Price","Open","High","Low","Vol.","Change %"
"10-07-2023","3,206.13","3,258.84","3,258.84","3,198.97","37.44K","-1.61%"
"07-07-2023","3,258.45","3,234.10","3,288.52","3,234.10","60.30K","0.09%"
"06-07-2023","3,255.65","3,233.26","3,259.72","3,233.26","60.70K","0.07%"
"05-07-2023","3,253.35","3,245.07","3,261.68","3,238.16","27.43K","0.38%"
"04-07-2023","3,241.10","3,227.39","3,247.81","3,208.77","37.92K","1.12%"
"03-07-2023","3,205.24","3,239.83","3,251.54","3,200.93","45.34K","-0.88%"
"30-06-2023","3,233.75","3,149.98","3,242.67","3,149.98","128.78K","2.67%"
"28-06-2023","3,149.74","3,138.28","3,165.66","3,128.63","46.41K","0.57%"
"27-06-2023","3,131.96","3,135.29","3,144.79","3,118.63","66.91K","0.21%"
"26-06-2023","3,125.39","3,137.25","3,145.33","3,108.29","115.94K","-0.86%"
"23-06-2023","3,152.39","3,170.56","3,181.34","3,144.10","169.29K","-0.66%"
"22-06-2023","3,173.35","3,199.90","3,200.93","3,166.49","85.49K","-0.57%"
"21-06-2023","3,191.58","3,174.53","3,195.05","3,159.29","34.64K","0.94%"
"20-06-2023","3,161.94","3,149.00","3,166.64","3,136.85","55.19K","0.55%"
"19-06-2023","3,144.74","3,111.09","3,149.98","3,108.83","88.24K","1.08%"
"16-06-2023","3,111.04","3,139.16","3,139.16","3,092.37","151.31K","-1.27%"
"15-06-2023","3,151.21","3,174.53","3,179.82","3,146.06","133.14K","-1.09%"
"14-06-2023","3,185.99","3,175.51","3,189.91","3,160.76","120.22K","0.25%"
"13-06-2023","3,178.20","3,190.16","3,198.97","3,175.07","111.75K","-0.15%"
"12-06-2023","3,182.86","3,145.13","3,188.49","3,145.13","95.23K","1.19%"
"09-06-2023","3,145.53","3,179.43","3,184.23","3,142.15","137.47K","-0.79%"
"08-06-2023","3,170.71","3,203.82","3,203.87","3,167.72","63.21K","-1.17%"
"07-06-2023","3,208.38","3,171.59","3,212.49","3,171.59","109.71K","1.25%"
"06-06-2023","3,168.75","3,222.49","3,222.49","3,156.25","150.48K","-1.69%"
"05-06-2023","3,223.07","3,246.00","3,258.59","3,218.57","35.21K","-0.45%"
"02-06-2023","3,237.58","3,249.14","3,269.27","3,229.93","22.90K","-0.57%"
"01-06-2023","3,256.09","3,243.06","3,272.26","3,228.37","62.78K","0.98%"
"31-05-2023","3,224.45","3,247.77","3,260.26","3,204.85","28.34K","-0.72%"
"30-05-2023","3,247.77","3,249.92","3,259.03","3,235.23","39.93K","-0.14%"
"29-05-2023","3,252.32","3,287.15","3,304.74","3,245.85","62.54K","-0.29%"
"26-05-2023","3,261.68","3,221.56","3,271.48","3,221.56","66.79K","1.04%"
"25-05-2023","3,228.12","3,223.47","3,238.80","3,201.76","30.40K","-0.19%"
"24-05-2023","3,234.29","3,201.91","3,250.26","3,201.91","11.29K","0.16%"
"23-05-2023","3,229.05","3,241.10","3,261.63","3,223.91","32.87K","-0.07%"
"22-05-2023","3,231.26","3,157.68","3,241.10","3,153.07","37.82K","2.37%"
"19-05-2023","3,156.60","3,139.21","3,168.55","3,137.34","38.60K","0.68%"
"18-05-2023","3,135.24","3,150.03","3,160.61","3,131.37","58.50K","-0.29%"
"17-05-2023","3,144.20","3,185.26","3,206.27","3,133.97","21.46K","-1.47%"
"16-05-2023","3,191.14","3,196.03","3,217.49","3,185.01","20.04K","0.12%"
"15-05-2023","3,187.36","3,214.16","3,226.16","3,183.44","20.90K","-0.63%"
"12-05-2023","3,207.55","3,215.14","3,223.47","3,193.44","19.20K","-0.24%"
"11-05-2023","3,215.14","3,239.14","3,242.08","3,206.32","22.83K","-0.14%"
"10-05-2023","3,219.50","3,221.51","3,239.44","3,201.91","62.22K","0.06%"
"09-05-2023","3,217.49","3,181.34","3,231.50","3,180.85","23.80K","1.04%"
"08-05-2023","3,184.23","3,165.51","3,187.22","3,165.51","53.01K","0.59%"
"05-05-2023","3,165.51","3,155.18","3,177.32","3,145.08","23.45K","0.33%"
"04-05-2023","3,155.23","3,127.40","3,159.29","3,116.67","74.19K","1.26%"
"03-05-2023","3,115.99","3,144.15","3,150.72","3,109.86","53.80K","-1.21%"
"02-05-2023","3,154.10","3,151.94","3,166.74","3,146.06","69.57K","0.10%"
"28-04-2023","3,150.96","3,143.13","3,161.94","3,132.50","51.64K","0.91%"
"27-04-2023","3,122.65","3,135.29","3,135.29","3,106.87","80.13K","-0.39%"
"26-04-2023","3,134.99","3,111.77","3,142.15","3,111.77","40.94K","0.77%"
"25-04-2023","3,111.09","3,115.69","3,126.32","3,085.22","76.22K","0.04%"
"24-04-2023","3,109.96","3,087.28","3,116.28","3,063.37","122.20K","0.40%"
"21-04-2023","3,097.71","3,038.29","3,101.73","3,038.29","58.73K","1.84%"
"20-04-2023","3,041.67","3,037.31","3,050.00","3,016.73","76.18K","0.51%"
"19-04-2023","3,026.24","3,062.78","3,068.71","3,010.22","185.69K","-1.36%"
"18-04-2023","3,067.98","3,084.39","3,091.98","3,048.38","151.97K","-0.26%"
"17-04-2023","3,076.11","3,086.30","3,099.38","3,008.21","191.86K","-1.58%"
"13-04-2023","3,125.34","3,145.13","3,160.76","3,116.72","232.96K","-1.61%"
"12-04-2023","3,176.54","3,152.92","3,194.02","3,135.29","126.56K","0.87%"
"11-04-2023","3,149.25","3,208.77","3,208.77","3,128.63","103.59K","-1.50%"
"10-04-2023","3,197.21","3,151.94","3,204.85","3,150.52","101.93K","1.29%"
"06-04-2023","3,156.55","3,162.23","3,191.04","3,151.65","139.16K","-0.47%"
"05-04-2023","3,171.34","3,125.49","3,197.60","3,121.33","188.17K","1.17%"
"03-04-2023","3,134.55","3,159.78","3,159.78","3,110.79","29.21K","-0.20%"
"31-03-2023","3,140.97","3,126.47","3,149.00","3,089.24","39.81K","2.16%"
"29-03-2023","3,074.64","3,061.80","3,085.32","3,042.21","25.77K","0.73%"
"28-03-2023","3,052.50","3,058.86","3,081.74","3,047.11","31.01K","-0.15%"
"27-03-2023","3,057.00","3,060.68","3,088.21","3,043.04","77.56K","-0.04%"
"24-03-2023","3,058.33","3,081.40","3,105.60","3,045.93","34.88K","-0.08%"
"23-03-2023","3,060.82","3,053.97","3,080.42","3,038.09","26.54K","-0.21%"
"22-03-2023","3,067.39","3,058.23","3,080.03","3,043.29","33.08K","0.80%"
"21-03-2023","3,043.09","3,081.40","3,091.20","3,034.37","34.24K","-1.12%"
"20-03-2023","3,077.68","3,109.32","3,109.32","3,033.49","52.68K","-1.19%"
"17-03-2023","3,114.66","3,087.28","3,154.88","3,081.40","269.77K","-0.18%"
"16-03-2023","3,120.35","3,131.37","3,153.90","3,107.31","52.78K","-0.44%"
"15-03-2023","3,134.06","3,176.98","3,195.25","3,126.47","95.88K","-0.56%"
"14-03-2023","3,151.80","3,209.31","3,237.18","3,145.08","240.61K","-2.00%"
"13-03-2023","3,216.02","3,263.69","3,301.11","3,205.83","81.35K","-1.46%"
"10-03-2023","3,263.69","3,244.04","3,269.52","3,228.37","54.66K","-0.19%"
"09-03-2023","3,269.96","3,321.15","3,321.15","3,261.68","48.17K","-1.54%"
"08-03-2023","3,321.15","3,293.03","3,326.34","3,264.32","30.87K","0.54%"
"06-03-2023","3,303.32","3,288.13","3,335.16","3,288.13","57.87K","0.86%"
"03-03-2023","3,275.15","3,292.05","3,292.05","3,263.64","15.68K","0.65%"
"02-03-2023","3,253.99","3,301.80","3,301.80","3,250.90","48.73K","-1.91%"
"01-03-2023","3,317.38","3,259.23","3,320.51","3,252.86","48.79K","2.16%"
"28-02-2023","3,247.13","3,264.47","3,323.41","3,233.31","56.09K","-0.53%"
"27-02-2023","3,264.47","3,329.19","3,329.19","3,250.22","30.68K","-2.01%"
"24-02-2023","3,331.29","3,352.01","3,364.55","3,314.15","35.33K","-0.41%"
"23-02-2023","3,345.06","3,341.53","3,383.91","3,339.08","41.91K","0.40%"
"22-02-2023","3,331.78","3,355.64","3,377.83","3,326.44","41.59K","-1.42%"
"21-02-2023","3,379.64","3,418.44","3,437.01","3,375.33","102.24K","-1.05%"
"20-02-2023","3,415.60","3,435.10","3,450.78","3,404.92","43.05K","-0.39%"
"17-02-2023","3,428.88","3,453.72","3,465.23","3,419.37","50.88K","-1.53%"
"16-02-2023","3,482.08","3,458.61","3,502.70","3,454.70","57.68K","1.00%"
"15-02-2023","3,447.74","3,419.42","3,453.72","3,390.47","30.04K","0.56%"
"14-02-2023","3,428.39","3,428.24","3,452.93","3,425.40","141.27K","0.47%"
"13-02-2023","3,412.32","3,476.25","3,476.25","3,404.73","26.14K","-1.49%"
"10-02-2023","3,463.95","3,441.03","3,469.54","3,435.74","48.41K","-0.16%"
"09-02-2023","3,469.54","3,447.54","3,476.20","3,433.14","32.84K","0.64%"
"08-02-2023","3,447.54","3,401.79","3,467.92","3,401.79","50.90K","1.38%"
"07-02-2023","3,400.46","3,393.95","3,421.38","3,390.18","80.03K","0.31%"
"06-02-2023","3,390.03","3,404.73","3,404.73","3,367.50","21.42K","-0.63%"
"03-02-2023","3,411.44","3,421.97","3,427.26","3,382.63","125.65K","0.57%"
"02-02-2023","3,391.94","3,338.15","3,398.16","3,338.15","48.46K","1.59%"
"01-02-2023","3,338.74","3,311.65","3,348.88","3,287.74","43.18K","1.50%"
"31-01-2023","3,289.55","3,372.44","3,375.19","3,280.00","79.12K","-2.27%"
"30-01-2023","3,365.93","3,344.52","3,388.02","3,318.65","59.89K","0.73%"
"27-01-2023","3,341.43","3,360.64","3,377.29","3,313.75","91.52K","-0.62%"
"25-01-2023","3,362.16","3,355.74","3,366.47","3,336.83","39.74K","-0.13%"
"24-01-2023","3,366.37","3,353.78","3,381.95","3,347.02","55.28K","0.64%"
"23-01-2023","3,344.96","3,307.04","3,348.88","3,290.09","46.97K","1.56%"
"20-01-2023","3,293.67","3,301.56","3,325.17","3,288.33","46.36K","-0.32%"
"19-01-2023","3,304.20","3,311.65","3,318.60","3,292.59","77.21K","-0.54%"
"18-01-2023","3,321.98","3,305.33","3,338.74","3,302.83","107.56K","0.35%"
"17-01-2023","3,310.52","3,266.58","3,314.59","3,252.62","121.56K","1.33%"
"16-01-2023","3,266.97","3,252.86","3,284.60","3,232.04","64.49K","0.82%"
"13-01-2023","3,240.32","3,216.12","3,245.02","3,174.06","98.76K","1.19%"
"12-01-2023","3,202.29","3,200.75","3,217.08","3,184.43","83.86K","0.17%"
"11-01-2023","3,196.77","3,158.50","3,216.12","3,142.17","72.41K","1.30%"
"10-01-2023","3,155.81","3,159.46","3,161.86","3,102.80","94.93K","-1.01%"
"09-01-2023","3,187.98","3,115.19","3,195.76","3,087.72","169.06K","3.35%"
"06-01-2023","3,084.55","3,169.06","3,169.11","3,073.03","91.91K","-2.97%"
"05-01-2023","3,179.00","3,197.87","3,203.73","3,152.83","54.07K","-0.11%"
"04-01-2023","3,182.55","3,172.90","3,194.85","3,156.43","42.28K","0.10%"
"03-01-2023","3,179.48","3,130.65","3,187.84","3,118.84","46.00K","1.54%"
"02-01-2023","3,131.27","3,135.45","3,137.37","3,107.46","72.11K","0.04%"
"30-12-2022","3,129.93","3,154.66","3,168.15","3,117.93","182.09K","-0.31%"
"29-12-2022","3,139.53","3,104.72","3,141.21","3,100.93","52.97K","0.40%"
"28-12-2022","3,127.10","3,116.25","3,137.32","3,098.77","41.41K","-0.08%"
"27-12-2022","3,129.74","3,135.45","3,144.05","3,102.42","34.55K","0.10%"
"26-12-2022","3,126.66","3,097.04","3,142.13","3,097.04","18.48K","0.88%"
"23-12-2022","3,099.25","3,106.74","3,136.27","3,090.99","88.71K","-0.96%"
"22-12-2022","3,129.40","3,157.54","3,160.37","3,115.86","41.24K","-1.82%"
"21-12-2022","3,187.51","3,169.80","3,202.97","3,160.39","91.10K","0.75%"
"20-12-2022","3,163.85","3,122.97","3,168.87","3,086.87","28.56K","1.29%"
"19-12-2022","3,123.56","3,155.17","3,166.87","3,117.12","90.88K","-1.13%"
"16-12-2022","3,159.17","3,200.04","3,210.88","3,146.48","66.73K","-2.01%"
"15-12-2022","3,224.00","3,282.00","3,282.00","3,219.56","56.21K","-1.79%"
"14-12-2022","3,282.68","3,259.56","3,295.71","3,259.56","39.33K","0.98%"
"13-12-2022","3,250.68","3,200.24","3,258.00","3,189.31","36.87K","1.44%"
"12-12-2022","3,204.44","3,170.78","3,214.68","3,157.46","80.18K","-0.25%"
"09-12-2022","3,212.39","3,283.95","3,289.80","3,197.12","68.81K","-1.72%"
"08-12-2022","3,268.63","3,291.75","3,291.75","3,257.66","106.44K","-0.90%"
"07-12-2022","3,298.19","3,284.93","3,311.90","3,272.29","45.28K","-0.11%"
"06-12-2022","3,301.85","3,317.12","3,324.78","3,285.75","50.44K","-1.19%"
"05-12-2022","3,341.51","3,340.53","3,352.10","3,324.24","77.73K","-0.41%"
"02-12-2022","3,355.41","3,375.66","3,383.46","3,330.78","83.36K","-1.03%"
"01-12-2022","3,390.39","3,337.61","3,394.83","3,337.61","261.89K","2.44%"
"30-11-2022","3,309.71","3,307.36","3,329.95","3,292.78","32.18K","-0.14%"
"29-11-2022","3,314.29","3,297.85","3,344.44","3,297.85","166.78K","-0.01%"
"28-11-2022","3,314.58","3,288.83","3,332.93","3,282.97","95.81K","0.25%"
"25-11-2022","3,306.24","3,295.66","3,319.07","3,266.39","80.72K","0.31%"
"24-11-2022","3,296.14","3,234.19","3,309.31","3,226.44","150.13K","2.06%"
"23-11-2022","3,229.70","3,248.83","3,248.83","3,210.53","73.21K","-0.12%"
"22-11-2022","3,233.46","3,192.24","3,238.05","3,175.70","23.41K","0.97%"
"21-11-2022","3,202.29","3,248.83","3,250.97","3,194.87","26.11K","-1.78%"
"18-11-2022","3,260.34","3,264.44","3,279.46","3,240.19","138.27K","-0.29%"
"17-11-2022","3,269.71","3,261.51","3,276.78","3,237.41","46.88K","-0.08%"
"16-11-2022","3,272.29","3,252.73","3,284.93","3,241.07","196.46K","0.64%"
"15-11-2022","3,251.41","3,243.95","3,259.71","3,211.56","132.87K","-0.04%"
"14-11-2022","3,252.78","3,240.05","3,267.36","3,226.68","145.04K","0.54%"
"11-11-2022","3,235.26","3,182.48","3,259.80","3,174.29","308.45K","3.43%"
"10-11-2022","3,127.85","3,097.60","3,146.53","3,095.07","114.99K","-0.31%"
"09-11-2022","3,137.56","3,157.12","3,166.48","3,123.95","107.47K","-0.57%"
"07-11-2022","3,155.41","3,146.39","3,162.97","3,118.24","121.30K","0.56%"
"04-11-2022","3,137.90","3,128.97","3,141.51","3,090.77","112.30K","0.29%"
"03-11-2022","3,128.97","3,146.39","3,146.82","3,117.12","1.57M","-1.10%"
"02-11-2022","3,163.70","3,190.29","3,190.29","3,143.60","146.67K","-0.52%"
"01-11-2022","3,180.14","3,130.78","3,182.14","3,126.92","52.96K","2.08%"
"31-10-2022","3,115.22","3,115.17","3,121.31","3,100.97","80.34K","0.95%"
"28-10-2022","3,085.85","3,079.21","3,100.92","3,070.34","36.82K","0.22%"
"27-10-2022","3,079.21","3,082.00","3,096.00","3,058.19","42.16K","-0.18%"
"25-10-2022","3,084.73","3,102.48","3,106.34","3,074.04","142.52K","0.00%"
"24-10-2022","3,084.87","3,082.97","3,100.53","3,078.09","42.70K","0.72%"
"21-10-2022","3,062.87","3,077.95","3,082.00","3,051.41","93.48K","-0.49%"
"20-10-2022","3,077.95","3,036.14","3,082.97","3,028.82","35.92K","1.09%"
"19-10-2022","3,044.68","3,063.31","3,076.48","3,036.68","50.77K","-0.73%"
"18-10-2022","3,067.12","3,068.34","3,076.68","3,052.63","41.74K","1.03%"
"17-10-2022","3,035.80","3,006.87","3,051.26","2,997.65","1.21M","0.45%"
"14-10-2022","3,022.14","3,059.55","3,072.24","2,996.19","127.68K","-0.11%"
"13-10-2022","3,025.46","3,028.92","3,034.19","2,978.87","123.90K","0.01%"
"12-10-2022","3,025.17","3,018.38","3,034.19","2,988.58","77.31K","1.04%"
"11-10-2022","2,994.14","3,024.43","3,067.90","2,980.29","1.43M","-1.67%"
"10-10-2022","3,045.12","2,939.65","3,053.60","2,939.60","227.44K","1.84%"
"07-10-2022","2,990.24","3,023.46","3,029.17","2,984.43","190.05K","-1.28%"
"06-10-2022","3,029.02","3,027.36","3,047.95","3,017.12","185.89K","0.39%"
"04-10-2022","3,017.12","2,946.38","3,021.99","2,946.38","113.23K","3.58%"
"03-10-2022","2,912.92","2,931.36","2,946.82","2,901.36","161.10K","-0.63%"
"30-09-2022","2,931.36","2,921.99","2,945.41","2,878.19","167.51K","0.24%"
"29-09-2022","2,924.28","2,967.85","2,978.09","2,917.80","116.67K","-1.32%"
"28-09-2022","2,963.31","2,907.36","2,974.68","2,907.36","129.00K","0.62%"
"27-09-2022","2,945.07","2,940.97","2,951.26","2,903.46","152.03K","0.80%"
"26-09-2022","2,921.75","2,905.41","2,950.77","2,854.68","181.32K","0.40%"
"23-09-2022","2,910.09","2,932.82","2,948.29","2,907.46","145.15K","-0.82%"
"22-09-2022","2,934.28","2,913.36","2,956.09","2,907.36","148.26K","0.19%"
"21-09-2022","2,928.58","2,955.16","2,966.68","2,926.87","124.33K","-1.30%"
"20-09-2022","2,967.26","2,975.65","3,004.82","2,957.11","112.80K","0.42%"
"19-09-2022","2,954.73","2,951.26","2,968.77","2,915.50","855.36K","0.66%"
"16-09-2022","2,935.31","3,012.73","3,022.43","2,927.85","352.66K","-3.08%"
"15-09-2022","3,028.68","3,050.77","3,064.09","3,025.41","192.17K","-0.53%"
"14-09-2022","3,044.77","3,058.58","3,065.41","3,038.82","373.13K","-3.36%"
"13-09-2022","3,150.68","3,180.53","3,183.61","3,146.39","129.89K","-0.37%"
"12-09-2022","3,162.29","3,155.02","3,189.02","3,148.09","90.75K","0.75%"
"09-09-2022","3,138.87","3,112.53","3,153.22","3,091.60","197.74K","1.50%"
"08-09-2022","3,092.58","3,086.87","3,106.09","3,083.41","96.75K","0.60%"
"07-09-2022","3,074.29","3,041.02","3,083.85","3,026.38","105.75K","0.71%"
"06-09-2022","3,052.58","3,057.80","3,064.39","3,030.38","67.80K","-0.13%"
"05-09-2022","3,056.48","3,053.36","3,070.73","3,037.60","224.68K","0.10%"
"02-09-2022","3,053.36","3,082.97","3,084.34","3,045.41","108.41K","-0.06%"
"01-09-2022","3,055.21","3,111.85","3,111.85","3,045.12","431.54K","-2.49%"
"30-08-2022","3,133.31","3,071.26","3,148.29","3,066.58","117.82K","2.49%"
"29-08-2022","3,057.31","3,068.34","3,068.34","3,006.19","114.61K","-2.73%"
"26-08-2022","3,143.12","3,156.00","3,177.61","3,139.65","28.32K","0.11%"
"25-08-2022","3,139.65","3,190.48","3,200.00","3,135.17","91.52K","-1.14%"
"24-08-2022","3,176.00","3,214.68","3,227.22","3,171.75","53.78K","-0.86%"
"23-08-2022","3,203.70","3,243.22","3,259.46","3,194.73","122.59K","-2.10%"
"22-08-2022","3,272.49","3,286.88","3,301.95","3,265.41","96.28K","-0.92%"
"19-08-2022","3,302.73","3,305.41","3,337.61","3,288.88","140.47K","0.12%"
"18-08-2022","3,298.83","3,316.14","3,316.14","3,279.75","137.98K","-0.57%"
"17-08-2022","3,317.75","3,302.49","3,333.71","3,288.83","111.89K","0.23%"
"16-08-2022","3,310.24","3,320.10","3,330.29","3,305.22","22.94K","-0.20%"
"12-08-2022","3,316.93","3,336.63","3,336.73","3,299.56","112.77K","-0.66%"
"11-08-2022","3,339.02","3,310.29","3,344.44","3,294.68","124.56K","1.98%"
"10-08-2022","3,274.19","3,294.78","3,297.90","3,253.71","72.06K","-0.53%"
"08-08-2022","3,291.71","3,279.07","3,296.53","3,254.19","86.21K","0.26%"
"05-08-2022","3,283.22","3,272.24","3,294.68","3,272.24","25.23K","0.33%"
"04-08-2022","3,272.39","3,270.29","3,305.36","3,226.05","128.30K","0.44%"
"03-08-2022","3,258.19","3,209.31","3,267.36","3,196.83","47.35K","1.51%"
"02-08-2022","3,209.85","3,201.02","3,230.73","3,192.24","75.26K","-0.28%"
"01-08-2022","3,218.78","3,245.95","3,247.85","3,191.26","1.31M","-0.05%"
"29-07-2022","3,220.34","3,210.00","3,235.75","3,196.14","55.03K","1.25%"
"28-07-2022","3,180.73","3,136.53","3,184.44","3,123.31","80.28K","2.25%"
"27-07-2022","3,110.63","3,026.38","3,116.24","3,026.38","44.03K","2.33%"
"26-07-2022","3,039.90","3,086.82","3,089.75","3,021.07","96.33K","-1.62%"
"25-07-2022","3,090.09","3,091.75","3,107.36","3,071.60","61.46K","-0.12%"
"22-07-2022","3,093.70","3,102.48","3,119.07","3,065.51","81.44K","-0.21%"
"21-07-2022","3,100.24","3,089.90","3,105.95","3,067.46","51.55K","0.43%"
"20-07-2022","3,086.82","3,033.65","3,093.56","3,022.48","217.94K","2.89%"
"19-07-2022","3,000.14","2,952.24","3,003.90","2,952.24","103.28K","0.48%"
"18-07-2022","2,985.75","2,949.70","3,001.46","2,941.50","1.74M","2.23%"
"15-07-2022","2,920.58","2,941.50","2,954.19","2,881.02","120.63K","-0.17%"
"14-07-2022","2,925.60","2,985.41","2,985.41","2,895.65","167.34K","-1.31%"
"13-07-2022","2,964.48","3,032.73","3,034.09","2,959.75","107.11K","-1.49%"
"12-07-2022","3,009.46","3,048.82","3,059.75","3,005.90","188.77K","-0.92%"
"11-07-2022","3,037.36","3,141.51","3,144.48","3,030.14","202.25K","-4.64%"
"08-07-2022","3,185.26","3,216.63","3,219.80","3,170.82","76.50K","-0.67%"
"07-07-2022","3,206.83","3,190.24","3,238.09","3,185.41","77.24K","0.82%"
"06-07-2022","3,180.82","3,137.60","3,188.24","3,124.34","101.24K","1.37%"
"05-07-2022","3,137.75","3,172.73","3,192.24","3,130.78","138.82K","-0.57%"
"04-07-2022","3,155.80","3,234.19","3,235.75","3,147.17","113.32K","-2.46%"
"01-07-2022","3,235.31","3,182.48","3,251.22","3,172.73","34.28K","1.56%"
"30-06-2022","3,185.66","3,190.29","3,230.24","3,174.68","41.81K","-0.78%"
"29-06-2022","3,210.83","3,190.29","3,251.66","3,190.29","108.99K","-0.84%"
"28-06-2022","3,238.05","3,231.90","3,245.17","3,194.19","31.99K","0.19%"
"27-06-2022","3,231.90","3,256.63","3,279.75","3,225.80","38.08K","0.60%"
"24-06-2022","3,212.68","3,262.49","3,262.49","3,198.09","107.35K","-0.49%"
"23-06-2022","3,228.34","3,143.46","3,236.14","3,143.46","371.94K","2.70%"
"22-06-2022","3,143.46","3,122.97","3,169.80","3,106.53","94.51K","0.31%"
"21-06-2022","3,133.70","3,051.75","3,158.39","3,048.82","106.88K","3.17%"
"20-06-2022","3,037.31","3,019.07","3,062.09","2,994.87","94.26K","-1.68%"
"17-06-2022","3,089.25","3,099.65","3,110.55","3,023.35","276.26K","-1.69%"
"16-06-2022","3,142.35","3,237.40","3,241.65","3,134.00","175.12K","-2.01%"
"15-06-2022","3,206.80","3,214.95","3,234.00","3,201.10","87.16K","-0.14%"
"14-06-2022","3,211.25","3,198.00","3,238.90","3,178.90","168.33K","2.22%"
"13-06-2022","3,141.65","3,210.78","3,212.73","3,116.14","168.99K","-4.31%"
"10-06-2022","3,283.31","3,305.41","3,307.51","3,270.39","116.64K","-1.79%"
"09-06-2022","3,343.02","3,290.78","3,352.63","3,272.39","46.08K","-1.76%"
"08-06-2022","3,403.05","3,372.00","3,413.45","3,347.00","79.40K","3.75%"
"07-06-2022","3,280.05","3,336.63","3,336.63","3,274.39","26.39K","-4.38%"
"06-06-2022","3,430.25","3,421.00","3,453.10","3,378.00","34.83K","2.24%"
"03-06-2022","3,354.97","3,370.49","3,392.73","3,347.90","65.79K","-1.99%"
"02-06-2022","3,422.95","3,357.00","3,432.25","3,350.05","104.83K","4.53%"
"01-06-2022","3,274.68","3,302.49","3,305.41","3,261.02","121.71K","-2.68%"
"31-05-2022","3,364.80","3,355.00","3,382.95","3,324.10","72.52K","-0.32%"
"30-05-2022","3,375.55","3,273.85","3,385.80","3,273.85","117.46K","3.47%"
"27-05-2022","3,262.20","3,249.00","3,278.85","3,230.00","146.15K","1.04%"
"26-05-2022","3,228.60","3,190.00","3,242.00","3,181.00","110.34K","1.96%"
"25-05-2022","3,166.60","3,286.00","3,286.55","3,155.00","235.53K","-3.69%"
"24-05-2022","3,288.05","3,311.00","3,320.95","3,276.50","105.89K","1.48%"
"23-05-2022","3,240.00","3,234.19","3,256.63","3,187.41","88.13K","0.82%"
