"Date","Price","Open","High","Low","Vol.","Change %"
"26-05-2008","233.78","224.48","235.02","222.12","21.40M","3.08%"
"23-05-2008","226.80","231.13","233.65","225.26","11.70M","-1.87%"
"22-05-2008","231.13","230.68","235.51","229.06","12.28M","-0.37%"
"21-05-2008","232.00","232.41","233.65","229.93","8.56M","-0.90%"
"20-05-2008","234.11","231.30","237.25","225.10","13.97M","0.87%"
"16-05-2008","232.09","235.26","237.53","230.68","16.86M","-1.15%"
"15-05-2008","234.78","226.21","236.69","226.21","28.98M","3.74%"
"14-05-2008","226.32","215.79","227.58","215.79","16.22M","4.35%"
"13-05-2008","216.88","221.37","225.08","212.69","18.05M","-1.39%"
"12-05-2008","219.94","219.44","223.11","210.26","16.30M","1.38%"
"09-05-2008","216.95","220.88","222.17","215.42","14.41M","-1.98%"
"08-05-2008","221.33","223.86","227.58","216.47","15.54M","-3.23%"
"07-05-2008","228.71","227.81","230.55","225.54","22.09M","2.03%"
"06-05-2008","224.16","218.97","229.44","215.30","17.78M","1.21%"
"05-05-2008","221.49","221.62","224.48","218.79","9.79M","-0.09%"
"02-05-2008","221.68","220.13","222.86","219.31","17.35M","1.96%"
"30-04-2008","217.42","218.27","224.48","214.57","21.00M","0.20%"
"29-04-2008","216.98","204.63","218.52","203.53","33.97M","5.16%"
"28-04-2008","206.33","209.59","210.83","204.77","8.63M","-1.23%"
"25-04-2008","208.89","210.83","212.77","204.76","15.90M","-0.69%"
"24-04-2008","210.34","204.63","211.81","202.52","18.35M","2.92%"
"23-04-2008","204.38","198.43","205.02","198.07","16.63M","3.09%"
"22-04-2008","198.26","202.15","204.03","195.95","16.80M","-2.87%"
"21-04-2008","204.11","208.23","212.94","201.90","14.82M","-0.80%"
"17-04-2008","205.76","202.15","209.59","200.91","36.92M","3.68%"
"16-04-2008","198.46","189.13","200.29","188.51","30.61M","5.95%"
"15-04-2008","187.32","178.59","189.13","176.11","36.40M","6.23%"
"11-04-2008","176.34","182.31","183.55","175.24","24.13M","-2.11%"
"10-04-2008","180.15","181.69","187.26","178.96","17.13M","-1.85%"
"09-04-2008","183.54","181.93","184.54","179.95","9.03M","0.88%"
"08-04-2008","181.93","185.04","185.41","180.11","12.39M","-1.68%"
"07-04-2008","185.04","185.91","189.55","183.08","16.10M","0.45%"
"04-04-2008","184.22","182.43","189.38","177.60","8.03M","-2.44%"
"03-04-2008","188.82","182.32","189.75","182.32","9.78M","2.68%"
"02-04-2008","183.90","182.93","185.91","181.69","11.15M","4.20%"
"01-04-2008","176.49","179.22","181.56","174.89","6.29M","-1.17%"
"31-03-2008","178.58","183.80","186.03","174.14","20.20M","-5.34%"
"28-03-2008","188.66","177.60","190.83","176.11","11.83M","5.51%"
"27-03-2008","178.81","184.80","184.80","176.86","16.69M","-3.85%"
"26-03-2008","185.97","186.65","188.24","179.96","11.82M","0.49%"
"25-03-2008","185.07","173.83","191.85","172.39","22.74M","9.69%"
"24-03-2008","168.72","168.33","172.14","166.58","13.60M","1.24%"
"19-03-2008","166.65","167.42","170.28","163.21","15.64M","2.21%"
"18-03-2008","163.04","166.19","168.79","161.23","14.73M","-1.73%"
"17-03-2008","165.91","167.18","167.96","162.59","5.83M","-2.37%"
"14-03-2008","169.93","165.57","172.26","164.95","9.62M","2.43%"
"13-03-2008","165.90","171.15","171.74","162.59","7.88M","-3.43%"
"12-03-2008","171.79","182.80","182.93","170.65","13.63M","-2.89%"
"11-03-2008","176.90","178.46","178.46","174.25","16.04M","-0.33%"
"10-03-2008","177.48","175.36","183.38","173.63","5.66M","0.03%"
"07-03-2008","177.42","179.83","179.83","173.66","9.16M","-3.26%"
"05-03-2008","183.40","176.73","186.03","174.25","11.40M","4.21%"
"04-03-2008","175.99","189.02","189.02","174.87","10.80M","-3.33%"
"03-03-2008","182.05","191.11","191.11","179.83","12.36M","-5.19%"
"29-02-2008","192.01","194.71","198.67","188.63","7.95M","-3.20%"
"28-02-2008","198.35","199.55","200.91","197.46","11.71M","-1.21%"
"27-02-2008","200.78","206.49","209.27","200.31","8.43M","-2.64%"
"26-02-2008","206.23","200.79","207.36","199.67","8.40M","2.96%"
"25-02-2008","200.31","198.28","201.39","196.32","7.59M","2.18%"
"22-02-2008","196.03","199.92","201.26","194.90","4.97M","-2.88%"
"21-02-2008","201.85","198.42","204.63","195.00","10.37M","3.74%"
"20-02-2008","194.57","194.83","197.17","193.04","7.00M","0.79%"
"19-02-2008","193.04","193.47","195.36","189.32","5.36M","0.09%"
"18-02-2008","192.87","194.71","195.83","191.02","3.27M","-0.65%"
"15-02-2008","194.14","190.99","195.95","186.15","8.95M","1.20%"
"14-02-2008","191.83","189.19","198.36","189.19","11.75M","0.09%"
"13-02-2008","191.66","194.71","204.64","186.20","9.89M","0.01%"
"12-02-2008","191.64","193.47","198.43","190.41","8.46M","-0.82%"
"11-02-2008","193.22","192.23","198.43","188.54","13.98M","0.36%"
"08-02-2008","192.52","183.55","195.58","183.42","13.18M","4.72%"
"07-02-2008","183.84","191.70","191.70","182.59","4.18M","-1.83%"
"06-02-2008","187.26","186.65","195.32","186.03","9.94M","-6.17%"
"05-02-2008","199.58","203.02","203.02","196.57","8.02M","-1.88%"
"04-02-2008","203.40","202.71","206.49","199.05","11.36M","2.85%"
"01-02-2008","197.76","186.77","199.42","186.77","11.14M","6.37%"
"31-01-2008","185.91","185.53","190.36","182.33","17.89M","0.39%"
"30-01-2008","185.19","187.39","187.39","182.59","7.14M","0.04%"
"29-01-2008","185.11","179.83","187.24","179.83","9.04M","3.19%"
"28-01-2008","179.38","182.80","186.03","174.53","7.79M","-4.83%"
"25-01-2008","188.49","177.35","190.84","177.35","6.65M","6.84%"
"24-01-2008","176.42","179.70","186.40","173.01","13.94M","0.03%"
"23-01-2008","176.36","179.70","180.89","170.18","17.83M","2.98%"
"22-01-2008","171.26","166.19","179.08","155.64","27.68M","-0.73%"
"21-01-2008","172.52","181.06","184.79","161.75","22.17M","-5.27%"
"18-01-2008","182.11","185.16","185.78","179.95","8.14M","-1.48%"
"17-01-2008","184.84","186.03","189.16","184.17","9.70M","-0.33%"
"16-01-2008","185.45","186.03","188.39","182.32","11.13M","-0.45%"
"15-01-2008","186.29","191.49","192.84","186.03","12.79M","-1.79%"
"14-01-2008","189.69","198.31","199.67","189.13","16.05M","-3.30%"
"11-01-2008","196.17","210.83","215.70","194.09","22.63M","-1.30%"
"10-01-2008","198.75","209.27","209.59","196.94","15.50M","-3.05%"
"09-01-2008","205.00","205.25","210.71","204.18","14.71M","-0.56%"
"08-01-2008","206.15","205.25","208.34","201.18","15.53M","1.55%"
"07-01-2008","203.00","207.11","209.59","201.28","13.25M","-3.43%"
"04-01-2008","210.20","216.71","216.71","208.35","6.17M","-0.83%"
"03-01-2008","211.96","222.86","222.86","209.59","12.43M","-2.24%"
"02-01-2008","216.82","217.03","218.19","212.37","6.16M","0.08%"
"01-01-2008","216.64","219.09","220.58","216.07","2.00M","-1.30%"
"31-12-2007","219.50","223.36","223.86","218.16","5.27M","-1.47%"
"28-12-2007","222.77","219.51","224.48","212.09","4.78M","-0.34%"
"27-12-2007","223.53","226.21","228.05","222.26","8.36M","-0.85%"
"26-12-2007","225.44","225.72","226.40","219.51","4.60M","0.42%"
"24-12-2007","224.49","213.12","225.59","212.07","16.37M","6.76%"
"20-12-2007","210.28","204.26","213.31","203.97","15.20M","3.42%"
"19-12-2007","203.32","202.72","204.63","202.42","5.30M","1.33%"
"18-12-2007","200.66","190.20","207.73","190.20","8.41M","-0.39%"
"17-12-2007","201.45","204.63","205.75","199.92","7.35M","-1.33%"
"14-12-2007","204.17","204.88","207.70","203.16","4.28M","-0.83%"
"13-12-2007","205.87","210.09","210.70","204.91","6.65M","-1.53%"
"12-12-2007","209.07","212.07","213.31","205.50","12.35M","-3.36%"
"11-12-2007","216.33","216.87","218.15","211.70","8.44M","-0.25%"
"10-12-2007","216.87","215.73","219.23","210.83","12.43M","1.53%"
"07-12-2007","213.60","204.63","216.95","202.18","21.74M","5.32%"
"06-12-2007","202.82","199.83","204.51","199.83","14.14M","1.99%"
"05-12-2007","198.87","200.87","200.87","197.25","10.00M","-0.73%"
"04-12-2007","200.33","198.25","201.87","197.29","11.37M","0.94%"
"03-12-2007","198.47","198.74","202.40","197.02","20.10M","-0.14%"
"30-11-2007","198.74","196.57","201.53","194.86","27.37M","2.25%"
"29-11-2007","194.37","197.77","201.53","190.37","24.06M","-0.13%"
"28-11-2007","194.62","197.19","198.06","193.05","10.00M","-0.28%"
"27-11-2007","195.16","195.45","196.79","193.50","11.76M","-0.15%"
"26-11-2007","195.45","195.21","198.12","194.09","9.53M","1.19%"
"23-11-2007","193.16","190.37","199.06","190.12","17.23M","1.69%"
"22-11-2007","189.95","191.61","194.71","188.17","12.74M","-1.00%"
"21-11-2007","191.87","191.61","197.07","190.57","16.96M","-1.19%"
"20-11-2007","194.18","200.91","200.91","192.37","23.14M","-3.35%"
"19-11-2007","200.91","204.63","204.63","200.29","14.76M","-0.31%"
"16-11-2007","201.53","204.30","206.37","200.66","9.71M","-1.36%"
"15-11-2007","204.30","210.83","210.83","203.14","13.05M","-3.55%"
"14-11-2007","211.82","208.35","214.55","205.38","16.26M","4.97%"
"13-11-2007","201.80","201.53","209.98","199.30","23.52M","-0.89%"
"12-11-2007","203.62","207.73","207.73","199.69","25.32M","-3.49%"
"09-11-2007","210.98","216.91","216.91","209.60","1.42M","-0.88%"
"08-11-2007","212.86","213.15","216.41","211.21","15.71M","-1.69%"
"07-11-2007","216.53","229.60","229.60","215.17","23.15M","-5.71%"
"06-11-2007","229.65","229.44","232.54","229.44","4.52M","-0.12%"
"05-11-2007","229.93","235.64","239.20","228.24","6.21M","-3.29%"
"02-11-2007","237.76","229.44","239.36","225.84","10.21M","2.30%"
"01-11-2007","232.41","232.12","233.16","227.70","9.52M","1.99%"
"31-10-2007","227.88","231.85","233.80","225.48","10.03M","-0.90%"
"30-10-2007","229.96","231.92","233.65","228.15","6.00M","-0.34%"
"29-10-2007","230.75","235.64","235.64","230.08","5.33M","0.67%"
"26-10-2007","229.22","227.58","230.06","226.21","8.28M","0.61%"
"25-10-2007","227.83","229.56","232.64","226.34","12.96M","-0.40%"
"24-10-2007","228.75","235.76","237.87","227.34","11.45M","-2.07%"
"23-10-2007","233.58","235.64","237.82","231.92","12.35M","-0.18%"
"22-10-2007","233.99","230.43","236.90","230.43","10.68M","-1.20%"
"19-10-2007","236.83","235.64","239.36","232.68","11.12M","1.04%"
"18-10-2007","234.40","235.64","241.84","230.28","18.87M","-0.01%"
"17-10-2007","234.43","223.24","236.63","221.37","16.11M","1.28%"
"16-10-2007","231.46","230.84","239.36","228.21","20.68M","-3.19%"
"15-10-2007","239.08","244.05","244.05","237.37","14.81M","-0.10%"
"12-10-2007","239.32","243.70","244.93","236.11","20.55M","-2.39%"
"11-10-2007","245.17","260.44","260.44","243.45","35.48M","-6.97%"
"10-10-2007","263.55","259.78","265.64","255.48","22.31M","3.79%"
"09-10-2007","253.92","246.18","254.49","246.18","13.05M","2.19%"
"08-10-2007","248.49","248.04","251.14","246.05","8.70M","1.05%"
"05-10-2007","245.92","248.04","248.04","245.01","8.43M","-0.80%"
"04-10-2007","247.90","249.28","249.28","243.33","14.35M","-0.13%"
"03-10-2007","248.23","238.12","249.89","236.88","26.57M","5.05%"
"01-10-2007","236.30","235.02","237.50","229.77","12.12M","0.66%"
"28-09-2007","234.74","238.74","241.84","231.54","16.14M","-1.20%"
"27-09-2007","237.60","232.18","239.69","227.58","30.95M","4.97%"
"26-09-2007","226.35","220.75","227.54","219.51","13.13M","3.04%"
"25-09-2007","219.68","221.37","222.62","216.85","17.39M","0.47%"
"24-09-2007","218.65","226.71","226.96","218.27","17.93M","-3.44%"
"21-09-2007","226.45","229.44","230.06","217.29","15.33M","1.42%"
"20-09-2007","223.28","228.20","228.82","222.63","10.34M","-2.77%"
"19-09-2007","229.63","228.20","231.67","228.20","17.21M","2.61%"
"18-09-2007","223.80","223.24","225.06","221.56","13.41M","-0.01%"
"17-09-2007","223.83","229.93","230.04","222.30","11.03M","-1.76%"
"14-09-2007","227.84","228.20","230.43","226.99","9.55M","0.16%"
"13-09-2007","227.48","226.34","230.92","226.15","9.63M","0.68%"
"12-09-2007","225.94","226.34","231.42","224.87","7.98M","-0.05%"
"11-09-2007","226.06","233.90","233.90","225.10","7.81M","-2.60%"
"10-09-2007","232.10","234.71","236.22","231.38","5.93M","-1.94%"
"07-09-2007","236.69","237.00","238.74","235.76","5.36M","0.25%"
"06-09-2007","236.11","232.66","236.75","232.66","3.88M","0.46%"
"05-09-2007","235.02","233.65","238.73","233.56","8.70M","0.28%"
"04-09-2007","234.36","238.45","238.45","220.13","5.59M","1.56%"
"03-09-2007","230.76","231.30","231.92","230.06","4.77M","0.33%"
"31-08-2007","230.00","233.78","233.78","229.19","7.89M","-0.57%"
"30-08-2007","231.32","229.44","231.97","228.32","8.97M","1.52%"
"29-08-2007","227.85","228.32","231.92","225.78","11.62M","-2.29%"
"28-08-2007","233.19","226.96","234.89","226.46","10.14M","1.76%"
"27-08-2007","229.15","228.07","229.56","225.26","5.36M","1.21%"
"24-08-2007","226.41","220.90","227.39","220.90","7.41M","0.77%"
"23-08-2007","224.67","229.31","229.43","222.27","13.79M","1.28%"
"22-08-2007","221.83","218.89","224.28","217.03","9.46M","1.55%"
"21-08-2007","218.44","227.08","229.45","217.31","20.08M","-3.71%"
"20-08-2007","226.86","237.50","237.50","225.78","13.75M","-1.37%"
"17-08-2007","230.00","237.99","237.99","216.18","27.52M","-3.06%"
"16-08-2007","237.26","231.92","238.99","230.95","14.14M","-2.16%"
"14-08-2007","242.51","241.84","243.20","239.93","4.49M","0.28%"
"13-08-2007","241.83","244.32","244.32","238.27","6.28M","-0.51%"
"10-08-2007","243.07","230.07","243.95","230.07","14.85M","1.33%"
"09-08-2007","239.88","246.80","248.66","238.74","10.24M","-1.68%"
"08-08-2007","243.98","234.40","247.79","234.40","24.52M","4.73%"
"07-08-2007","232.96","232.54","235.64","231.06","11.02M","0.70%"
"06-08-2007","231.33","240.57","240.57","230.72","9.02M","-2.68%"
"03-08-2007","237.70","236.88","238.58","235.39","6.70M","0.92%"
"02-08-2007","235.54","241.84","241.84","234.71","11.83M","-1.57%"
"01-08-2007","239.30","244.44","246.55","238.18","11.84M","-2.34%"
"31-07-2007","245.04","246.80","252.38","242.49","7.23M","-0.53%"
"30-07-2007","246.35","249.01","249.28","243.87","5.60M","-1.07%"
"27-07-2007","249.01","248.16","249.90","243.28","13.87M","-1.30%"
"26-07-2007","252.30","247.79","254.24","247.42","22.69M","2.29%"
"25-07-2007","246.66","245.06","249.28","241.22","11.65M","0.70%"
"24-07-2007","244.95","241.57","245.55","240.67","8.89M","1.40%"
"23-07-2007","241.57","244.83","246.04","239.51","15.03M","-1.93%"
"20-07-2007","246.33","248.04","250.40","244.39","13.05M","-0.51%"
"19-07-2007","247.60","241.59","248.04","241.34","16.68M","2.67%"
"18-07-2007","241.16","240.73","242.40","240.00","6.77M","0.31%"
"17-07-2007","240.42","240.60","242.92","239.85","8.85M","0.14%"
"16-07-2007","240.08","241.22","242.46","239.11","13.68M","-0.20%"
"13-07-2007","240.57","239.62","242.88","238.37","26.94M","0.91%"
"12-07-2007","238.39","241.84","243.04","237.50","31.23M","-0.38%"
"11-07-2007","239.31","248.04","248.04","238.74","37.62M","-4.50%"
"10-07-2007","250.58","247.42","253.24","247.42","17.48M","1.34%"
"09-07-2007","247.26","246.67","249.20","246.35","14.44M","1.11%"
"06-07-2007","244.54","229.03","245.15","229.03","17.54M","2.87%"
"05-07-2007","237.72","239.50","240.60","236.88","7.67M","-0.74%"
"04-07-2007","239.49","243.20","243.20","238.37","5.84M","-0.84%"
"03-07-2007","241.52","241.84","242.22","240.01","5.63M","0.18%"
"02-07-2007","241.08","241.09","242.45","239.23","9.19M","0.77%"
"29-06-2007","239.24","241.84","244.32","238.12","13.78M","0.21%"
"28-06-2007","238.74","240.60","241.54","237.26","8.40M","-0.53%"
"27-06-2007","240.02","239.48","241.37","239.11","5.49M","0.69%"
"26-06-2007","238.38","239.36","241.59","238.12","6.09M","-0.75%"
"25-06-2007","240.18","241.94","243.44","237.99","5.56M","-0.73%"
"22-06-2007","241.94","243.66","243.66","239.98","6.67M","-0.39%"
"21-06-2007","242.89","242.33","243.82","240.00","6.76M","0.22%"
"20-06-2007","242.36","243.82","244.81","241.86","6.84M","-0.12%"
"19-06-2007","242.66","246.80","246.90","240.85","14.01M","-1.65%"
"18-06-2007","246.73","251.14","251.64","246.25","9.88M","-0.99%"
"15-06-2007","249.20","251.76","252.75","248.04","8.52M","-0.49%"
"14-06-2007","250.42","247.42","251.88","247.42","15.89M","1.53%"
"13-06-2007","246.64","212.69","247.91","212.69","6.14M","-0.04%"
"12-06-2007","246.74","243.33","247.90","243.33","9.49M","0.49%"
"11-06-2007","245.53","244.81","247.54","244.32","18.45M","1.48%"
"08-06-2007","241.94","241.83","244.94","237.06","20.95M","-0.32%"
"07-06-2007","242.72","229.05","244.57","229.05","13.32M","0.97%"
"06-06-2007","240.39","244.81","244.81","239.36","16.49M","-0.25%"
"05-06-2007","240.99","238.12","241.84","236.63","14.30M","1.40%"
"04-06-2007","237.66","241.84","244.16","236.73","9.41M","-1.15%"
"01-06-2007","240.42","239.73","241.83","239.61","7.74M","0.78%"
"31-05-2007","238.55","238.12","240.49","236.88","13.97M","0.91%"
"30-05-2007","236.40","241.22","243.05","235.76","20.48M","-2.44%"
"29-05-2007","242.30","244.94","244.94","241.26","6.66M","-0.90%"
"28-05-2007","244.51","242.54","249.74","242.54","13.36M","-0.70%"
"25-05-2007","246.24","241.84","247.05","236.26","17.90M","2.50%"
"24-05-2007","240.23","238.74","241.83","237.87","19.17M","0.59%"
"23-05-2007","238.83","241.84","242.33","238.13","10.53M","-1.08%"
"22-05-2007","241.43","241.85","243.19","239.48","19.03M","-0.70%"
"21-05-2007","243.13","246.31","247.05","241.87","13.26M","-1.08%"
"18-05-2007","245.79","245.43","248.77","244.07","9.59M","-0.08%"
"17-05-2007","245.99","243.08","246.67","243.08","17.14M","1.63%"
"16-05-2007","242.05","244.69","245.81","240.10","15.67M","-1.10%"
"15-05-2007","244.75","247.91","248.04","244.07","8.71M","-1.42%"
"14-05-2007","248.27","250.27","250.98","245.89","7.34M","0.06%"
"11-05-2007","248.11","244.32","250.52","241.96","12.70M","1.34%"
"10-05-2007","244.84","249.16","249.86","244.32","12.49M","-0.32%"
"09-05-2007","245.63","248.29","248.85","244.94","11.83M","-1.08%"
"08-05-2007","248.32","251.76","252.38","247.44","11.78M","-1.94%"
"07-05-2007","253.23","256.97","257.34","252.44","7.73M","-1.45%"
"04-05-2007","256.96","258.00","259.20","254.51","7.35M","-0.47%"
"03-05-2007","258.17","255.11","259.60","255.11","8.53M","1.50%"
"30-04-2007","254.35","248.66","255.48","248.66","7.90M","2.28%"
"27-04-2007","248.68","251.76","252.34","246.92","13.18M","-0.68%"
"26-04-2007","250.38","252.38","254.23","249.03","11.59M","0.02%"
"25-04-2007","250.33","253.74","254.24","249.53","11.77M","-1.92%"
"24-04-2007","255.22","251.20","257.19","251.14","10.44M","-0.55%"
"23-04-2007","256.63","257.93","257.93","255.50","6.20M","0.69%"
"20-04-2007","254.87","259.80","259.80","254.13","7.90M","0.74%"
"19-04-2007","252.99","254.26","255.16","251.17","12.69M","-1.75%"
"18-04-2007","257.50","258.77","260.28","255.88","9.49M","-0.31%"
"17-04-2007","258.30","261.68","263.91","256.23","13.78M","-2.16%"
"16-04-2007","264.00","266.64","267.39","258.83","13.42M","2.00%"
"13-04-2007","258.82","260.44","264.41","251.31","37.10M","2.01%"
"12-04-2007","253.73","246.67","254.97","243.08","18.03M","2.49%"
"11-04-2007","247.57","248.66","252.88","246.52","12.32M","-0.13%"
"10-04-2007","247.90","254.24","255.98","245.70","11.85M","-2.38%"
"09-04-2007","253.94","243.08","254.74","243.08","6.11M","2.78%"
"05-04-2007","247.08","246.80","248.03","241.30","6.13M","-0.10%"
"04-04-2007","247.33","245.56","248.02","241.86","12.09M","1.51%"
"03-04-2007","243.65","238.74","244.88","236.88","17.55M","2.17%"
"02-04-2007","238.48","248.04","248.04","237.13","14.74M","-4.74%"
"30-03-2007","250.35","247.42","251.72","247.42","14.49M","1.40%"
